MBML028150	230196747	4354368	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196747&idTestemunho=4354368 
MBML028979	230196753	4363187	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196753&idTestemunho=4363187 
MBML030805	230196773	4364014	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196773&idTestemunho=4364014 
MBML033638	230196787	4365476	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196787&idTestemunho=4365476 
MBML041559	230196873	4357098	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196873&idTestemunho=4357098 
MBML041450	230196871	4354365	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196871&idTestemunho=4354365 
MBML041572	230196877	4355453	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196877&idTestemunho=4355453 
MBML046228	230196917	4371003	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196917&idTestemunho=4371003 
MBML042294	230196887	4369482	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196887&idTestemunho=4369482 
MBML036328	230196811	4366771	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196811&idTestemunho=4366771 
MBML037182	230196815	4367137	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196815&idTestemunho=4367137 
MBML035418	230196797	4366305	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196797&idTestemunho=4366305 
MBML030636	230196771	4363937	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196771&idTestemunho=4363937 
MBML026990	230196727	4362240	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196727&idTestemunho=4362240 
MBML032497	230196783	4364952	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196783&idTestemunho=4364952 
MBML029519	230196757	4363440	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196757&idTestemunho=4363440 
MBML037176	230197219	4367133	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230197219&idTestemunho=4367133 
MBML030036	230196763	4363659	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196763&idTestemunho=4363659 
MBML040716	230207383	5011180	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230207383&idTestemunho=5011180 
MBML042774	230196891	4369714	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196891&idTestemunho=4369714 
